638775649193361409	sony	-1	@bollybrit @itsnacool both of webb ones made less money than the 3rd Raimi one, plus the success of Marvel had Sony scared i think
638783969568366593	sony	-1	And in comes Sony with the letdown. Only one color. Clap it up... low and slow https://t.co/6jaRCgfvTP
638797155428339712	sony	-1	@x2twisted It's the disc tray reader that's all I know. My warranty is up so it would be 140 to get fixed by Sony so may do it myself
638813699927621632	sony	1	@Guillin @jayesh Personally, I'm looking forward to Sony's presser tomorrow about the new Xperia :p
638822443352612864	sony	1	DEAL ALERT: Here's a 3rd-party battery w/great reviews @Amazon, compatible with Sony CineAlta &amp; Blackmagic URSA cams: http://t.co/amWKaJuQcl
638823054353694720	sony	1	Aqua blue PS Vita debuts in November - Sony is introducing an aqua blue PlayStation Vita and will begin selling it... http://t.co/g1UvIc1q4u
638890534073954304	sony	0	Sony may release first smartphone with 4K screen - The Star Online http://t.co/cEdCUgEuWs #News
638901502791184384	sony	1	Do I know anyone in LA with a Red, Sony C300 or Sony fs7 that I could rent or borrow tomorrow night (9/2) for a few hours?
639074935240065024	sony	0	@vsamuel323 For any information on this we ask that you contact Sony directly. Apologies for the inconvenience this may cause. ^AI
639087527165497344	sony	0	Rich Guys Can't Make Other Rich Guys Look Bad: It's the 1st Law Of Rich Guys or something.In the end even Sony... http://t.co/yNVaGavh1a
639093319516205057	sony	1	Sony may just have made my new phone. That's a brilliant line up that nails practically everything. Let's see what the reviews say.
639093919024742400	sony	-2	Exactly why I'll never buy Sony. Those 1st class ass kissers are dick pulling the media for high scores on future games. LOL. @tomwarren
639121090652930048	sony	0	Sony may have cut scenes from #WillSmith's film #Concussion to avoid angering the NFL! http://t.co/nSUCckKwhK http://t.co/DMQTRDbSbX
639162337513988097	sony	1	@ShinyLinooneBMG @StarlightAurora But they make up for it in amazing 3rd party support. And there are a handful of good 1st party Sony games
639191969349148672	sony	0	New phone on Saturday! Torn between Sony z3 or Samsung A5 - which one would you recommend?
639234985568960512	sony	0	Do you see Sony pulling shit like this? No.  https://t.co/n2TMMkngG6
639284990036078592	sony	0	Sony went all out with this new high-tech smartphone. Some may question if anyone needs this phone #J2150BB  https://t.co/rLMlR07ySu
639331098372124672	sony	1	We gonna hold a meetup on September 6th with SONY and other Japanese Giants:  http://t.co/uO9I7z3llW #dldtelaviv2015
639607684833128449	sony	0	Sony's pulling a #TASM2 by beginning pre-production on a Goosebumps sequel even though the 1st one hasn't come out yet. #FuckingStupid
639703605705113600	sony	0	@martymegs @SonyUK @johnlewisretail it's Friday let's see if JL and Sony can resolve the issue. Gut feeling is that they will go silent.
639708225927929856	sony	0	Sony Xperia Z5, Xperia Z5 Compact Price, Xperia Z5 Premium Detailed: Following the launch announcement on Wednesday, Sony has reveale...
639713042201190400	sony	-1	@sine_injuria It may be planned obsolescence, but to me, it just means I don't buy stuff from companies like Sony.
639768346708185089	sony	0	Xperia Z5 pre-orders available at the Carphone Warehouse:  Sony may have only announced its ne... http://t.co/OHglq1Lhkx #tech #technews
639820972766445568	sony	0	#IFA2015: International Fair of Electronic Consumers of Berlin, GER 4-9/Sep. with Samsung, Sony, Sharp, Epson,Toshiba http://t.co/TAHrmg87w5
639867771812188160	sony	-1	@The_CrapGamer Sony don't care about their exclusives they never made a theme console for their exclusives https://t.co/ft9VpAxSjs
639894389716856832	sony	1	Everybody chill, Sony may have a separate global flagship phone in the works Unfortunately, there are http://t.co/TFLn1GFfFx   #techupdates
639899871550537728	sony	0	@GeorgeGegham Marvel is in charge now, no way Sony can get too involved to mess up the 3rd time, plus they have a good director/writers.
639948495990976513	sony	0	M$: Sony is gobbling up 3rd Party Exclusives  Says the company that tried to steal away Tomb Raider, Deadrising, Rareware, several indies...
639967215069040642	sony	0	The New York Times reported Tuesday that Sony executives seemingly softened Concussion to placate the NFL
640137904149393408	sony	0	What evidence is there that says North Korea hacked Sony or are we just a propaganda machine for the US Govt? https://t.co/rRpLA3hBW0
640156377244127232	sony	0	@StevieBenton Dunno about tinder style. Sony had a thing called +U that sat on top of http://t.co/2eHWnmqf7L, I think. Looks dead now though
640170970603474944	sony	1	Sony announced a new 500 GB PlayStation 4 bundle with Uncharted 4; will be in stored on October 9 for $400 in the US, $450 in Canada.
640209445763567616	sony	1	Huge play by #Georgia to get out of the shadow of their own goal line on 2nd down. Lambert to Sony for a 48 yard gain. Very accurate pass
640213874793410560	sony	1	@JCPSPORTS I have always loved Sony. Been watching the kid since his 8th grade.
640254617750671364	sony	0	@blakejharrisNYC could hit the 3rd console war with @PS1Documentary as you wrote about some of the characters that went over to Sony's side.
640271739486883842	sony	1	[the Sun daily] Lenovo, Sony and Marshall London on-trend smartphones: SOME smartphone trends come and go but ... http://t.co/PYOmwTuCGj
640290626756476928	sony	1	#DidYouKnow? "One" was once voted the 5th most popular song of all time, in a poll conducted by Sony
640305092827070464	sony	1	@chaosyoshimage That's why I think it may be some weird last minute deal with sony, Mirrors Edge had a solid 12 or so TV's
640337021215604740	sony	1	Im going to sony store tomorrow.. may go in debt. i need to get a few things before its really tooooo late
640343783956213760	sony	-1	I am having some major problems with Sony so probably no upload tonight I promise 2 tomorrow though. &lt;3 =)
640356367031623680	sony	1	Sony is not anymore first to market with things awesome, but are so good at being 2nd to market but first in value. #aqua
640543554574520321	sony	1	Sony has their 1st #1 film of the summer, as WAR ROOM fought off COMPTON $9.3M to $8.8M.
640547904004816896	sony	1	Immensely enjoyable TV Song show "Indian Idol Jr" comes to a close today.Well done Sony, may the best kid win.All the finalists were tops.
640553827448586240	sony	1	Uncharted in March may just be the thing to bring me back to Sony
640594318298869760	sony	0	Should add in October 27 - Read that folder on PC from the Sony leak with all the scripts &amp; production emails with a bottle of wine &amp; candle
640640375980343296	sony	1	I do like that Sony formed that 3rd Party production team to assist with localization of games
640645857449127936	sony	1	OK... Sony has announced its playable games line up for the Tokyo Games Show 2015, September 15.   Interestingly... http://t.co/wUNE8AX1Dc
640718570452860928	sony	1	Drew at Hitfix says the new Bond song will be released Tuesday. SONY will not tell the performer, but rumors is Radiohead.
640719522387771393	sony	1	@SakuraLBP sumo made the game. Sony's in-lead. Sony decided the game release date, they chose black friday to get more money.
640749097029255168	sony	1	Jk may have found a way to record! #UntilDawn using just the #PS4! Way to go Sony you are winning. Hope it works out
640749596336095232	sony	1	SONY: War Room, the faith-based movie, led the domestic box office over the U.S. Labor Day holiday weekend in its 2nd week in the cinemas
640774100919554049	sony	-1	I got no love for Sony. They can disappear tomorrow,someone else would just replace them and try harder for consumers. @Gaming_forever1
640864171203014657	sony	1	Football world cup qualifier 2018  Iran vs India  Watch it live on Sony six September 8 , 7 pm #BleedBlue #letsfootball  Support Indian team
640912226497392640	sony	1	Sony Pictures Last Monday, Sony Pictures released the first theatrical trailer for Concussion, the studio's... http://t.co/fLV2qOswco
641119538277404672	sony	1	Sony's Project Morpheus Review: A Virtual Reality Headset that May Change the Future of Gaming ... http://t.co/OuJkuP9fKP #oculusrift #vr
641146360356544512	sony	-1	@strunk_daddy For any info you would need to contact Sony. Apologies for any inconvenience this may have caused ^AI
641154359292784640	sony	0	Still waiting for my phone to come back from Sony..bit lost without it. Hopefully back up by Thursday. Last upload was from my PC.
641158545228980224	sony	1	Tomorrow Morning it will be USA vs Brazil live on Sony Six HD at 6 AM . #BRAvUSA #USAvBRA
641163114801598464	sony	1	#Sony Sony Xperia Z5 Premium news: Sony may have found a solution for the overheating Snapdragon 810: ... http://t.co/W6vF0cGZHL #Xperia
641170873962008576	sony	1	@Sriram_sv It is Deepika for Tamasha :) not sony he he he...may be Sony is  one of the brand partners
641265496109785088	sony	0	final vid going up tomorrow most likely. depends on when i can get sony vegas back. just gonna be my 4 fav clips with a simple edit.
641292853927354368	sony	0	Sam Smith to sing title song for "Spectre" the new James Bond film, Sony confirms. Song out 9-25; movie on Nov. 6.
641296016788996096	sony	1	It would be poetic if Nintendo became a Sony 2nd Party Developer. It would also make choosing consoles every generation very easy
641330259644784642	sony	1	What if tomorrow Apple is just like, "the Apple TV is now a game console and we're going to take on Sony and Microsoft (and Nintendo)" lol.
641355475611553792	sony	0	@SamLittleMix Sony said 1hr 15m unless they got it wrong? Idk i'll double check with them tomorrow
641372765568811008	sony	1	Sony's 20th Anniversary sale going on now  http://t.co/o98eV4BdyL
641374857356267520	sony	1	@DarneReddick @Gamer1Mack @JCrookedSmile MS is using the strategy that Sony used last gen/spend more on 1st party nd less on marketing deal
641388155275362304	sony	1	PS4 Firmware 3.0 http://t.co/snhEXLgDaH As some of you may know, Sony is releasing the 3.0 update for the PS4 sometime in the near
641404549484273664	sony	0	Hmmm.  Diablo III Ultimate Evil edition is on sale for Sony's 20th Anniversary.  But don't know anyone playing on PS4 to make it seem worth
641518156855377920	sony	-1	PSN is down for some users, not all. No prior warning from Sony either - can you sign in right now? RT. http://t.co/1mi6lwVfAR
641560678696882176	sony	0	Sony and Zeiss showdown! Announcement on Friday 11 is not just about camcorder and Otus!
641639801871970304	sony	1	20 years ago today, Sony released the 1st Playstation in the states. We are feeling pretty old in the van today.
641658506362249216	sony	1	#tv Sony taunts Apple with 'game on' message on PlayStation's 20th anniversary: Sony has also taken noti... http://t.co/Uzkg2HIQa1 #Sony
641658799892230148	sony	1	Sony's 20th anniversary for the classic PlayStation! :D #20YearsOfPlay
641673714619273216	sony	0	Apple and Microsoft the 1st pairing in Tech Bastards cinematic universe. Stay till after the credits to see them eating shawarma with Sony.
640720177919827968	star wars	1	Tearing through the blu-ray of Star Wars: Rebels. Screw Force Friday, it's Force Everyday!
640723876402434048	star wars	2	It may have been our trip to Disney and the release of all the new #starwars stuff, but Jose and I are totally in a Star Wars mood
640730331910311936	star wars	1	This girl all over me cause I'm watching Star Wars for the 1st time... #OnlyInLA
640731368222121984	star wars	2	Dad went into my room and saw me watching Star Wars. Dad: I'll get you the whole saga... And may the force be with you. he's the best &lt;3
640733634899501056	star wars	1	Force Friday: Hear new Star Wars villain Kylo Ren's voice for the first time ... - Digital Spy UK http://t.co/svzAvb1ROz
640747308192149504	star wars	1	I have practice tomorrow but all I want to do is watch Star Wars. #starwars #thestruggle
640750947946246144	star wars	1	Playing Star Wars Monopoly listening the "Star Wars - Imperial March" best mood ever
640771948377735168	star wars	1	the force is strong in my family. Star Wars. the force awakens. December my people. #ijustnerdedsohardmyglassesbroke http://t.co/XIeh22bp8x
640780161554751488	star wars	0	Here's what @devincf gets wrong about Star Wars toys and right about Force Friday http://t.co/M7t4AClMqD via @reeft
640812312094314496	star wars	1	All the existing Star Wars movies are finally being made available as legitimate digital downloads beginning April 10.
640824468806348800	star wars	1	@Sir_Mapleleaf Um... I don't know how familiar you are with Star Wars, but I was at the shops on Saturday and it was EVERYWHERE.
640838335188103168	star wars	1	We are launching #MayTheForceFacts on a Monday! Every Monday at 12pm for the rest of the year get interesting facts about Star Wars!
640858069161897985	star wars	2	Spend a few minutes this morning with one of the loveliest people in the whole Star Wars family, Anthony Daniels: http://t.co/RHyWjER54g
640858420476641280	star wars	1	@TheMikeSalk it ends with Star Wars in December
640873454422593536	star wars	1	I'm going to Target today solely to look at Star Wars toys. I missed Force Friday due to filming.
640874503262863360	star wars	0	Star Wars sale at Games Republic, up to 75% off! May the savings be with you. https://t.co/zVmmnTc94R
640904197165199360	star wars	1	Sat in the Hard Rock Cafe, with my new Star Wars T-Shirt on, and apparently, I JUST missed George Lucas by a minute... No words
640912711447113728	star wars	1	New on Ebay!Star Wars in the USA STAR WARS 30TH ANNIVERSARY SAGA LEGENDS R2-D2 FIGURE http://t.co/2F1uZGvYK2 http://t.co/mv0J49XUxm
640922342533693440	star wars	1	@OrmQuinn Was it expensive? I'm curious bc I know my brother LOVES collecting toys and he loves STAR WARS, his bday is in November
640924984001429504	star wars	1	Brian C. Eury want to go see Star Wars at midnight in December when it comes out and wear one of these? http://t.co/1F5HNnLF1b
640942957563092992	star wars	1	If you're married to someone who doesn't like Star Wars, may divorce be with you.
640946794923446272	star wars	-1	Everyone should most definitely not go watch Star Wars on December 18th because it'll be a terrible movie
640972274917580800	star wars	1	Just in: Star Wars fanatics now have a new social media site to interact with each other, called ForceBook, may the source be with you. ;)
640976599907635200	star wars	1	@tokyofox not about that but there'll be many more things you'll get excited about Star Wars coming out in Japan before Dec 18.
640983469707927553	star wars	1	They have Star Wars crocs....I may or may get them tonight
641012095601872898	star wars	0	Did Disney make back 3/4 of the $4 billion it paid for Lucasfilms?  Force Friday: $3b in Star Wars merchandise sales http://t.co/6laKrfDOTZ
641020758437830656	star wars	1	Hot Wheels takes over NYC with a fleet of Star Wars First Order Stormtrooper vehicles to celebrate Force Friday http://t.co/DKU7mEl3pL
641029007765577728	star wars	1	Since Star Wars is coming this December, I guess fans should take a moment to appreciate it :)... http://t.co/WMMZ0y0UvM
641045779419803648	star wars	1	Why you are never too old for Star Wars.  May the force be with you! http://t.co/3lafCMOG5i
641065980580495360	star wars	1	college apps or Star Wars for the 2nd time today? You already know
641067009313079296	star wars	1	#IAmAChristianBut I use Star Wars, Star Trek, Lord of the Rings or a cheesy 80s movie reference in almost every Sunday School lesson.
641081239831711744	star wars	2	I can't stop watching Star Wars videos on YouTube. I just need December to come now!
641118745851744256	star wars	1	Going to read some of the next book, Smuggler's Run, before going to sleep. I may be reading too much Star Wars...
641126573492555776	star wars	1	In the mood to watch Star Wars but it's like 2 and I have class tomorrow
641137115577884672	star wars	1	The Force Awakens: Shoppers strike back as Star Wars mania returns http://t.co/kXv03Ibk0P via @ExpressAndStar - may the force be with you!
641146368078168064	star wars	1	I haven't told anyone but I bought about $30 in Star Wars merch on force Friday and I'm proud of it
641146612010610688	star wars	1	Star Wars is now out a day early on the 17th? *Rushes to book an extra days annual leave* #100DaysToGo #StarWarsTheForceAwakens
641151539822792704	star wars	0	Shop the Orange Tuesday Flash Sale for the Best Halloween Costumes: Star Wars - Ewok Infant / Toddler Costume ... http://t.co/MgflbQPnqW
641163697709260800	star wars	1	@WithYouRebelX I've had problems with my email and haven't received any information for Saturday's Star Wars secret cinema. Can you resend?
641170452686237696	star wars	1	Chris just said he likes Star Wars more than me. If I wasn't so relaxed that may have been a big argument haha
641171546581651456	star wars	1	It's official, Star Wars to be released in the UK on the 17th of December. http://t.co/bFST0e1vBs
641178228099411968	star wars	1	December 18th is my last day of undergrad, and the day that Sisters and Star Wars is released. It will be a great day.
641182264655654912	star wars	1	@robeanne love it. :) I think my students may be a little over my Star Wars excitement at present. Heh heh
641190959947096064	star wars	1	UK will get Star Wars on the 17th December a day before the U.S. Glad I didn't put that holiday in  For it yesterday :D
641195314309939200	star wars	1	Who is watching Star Wars Episode 7 with me at the Waterloo IMAX on Dec 17th?
641203385505591297	star wars	1	Star Wars is coming to the UK on December 17 - IN YOUR FACE, AMERICA!
641205515947786240	star wars	0	@TheatrMwldan December 17th is the day for Star Wars , most anticipated film of the year??
641221882155540480	star wars	1	My Science Fiction page http://t.co/YVKuXoRhcC Teach with Star Wars. May the learning force be with you. http://t.co/VrXr2H7mCg
641225246385815552	star wars	1	AMAZING Millennium Falcon Drone by Air Hogs! Force Friday! Star Wars Episode 7: Force Awakens News want want want http://t.co/ghavPTmcgW
641253126582865920	star wars	1	2nd graders in front of bus playing with Star Wars toys humming the theme song v loud
641256829557862400	star wars	1	YES! Star Wars to be screened in the UK a day early - now December 17th! One day closer to The Force Awakens! :-D http://t.co/4tzoiktrIB
641257504685621248	star wars	1	Some great pictures emerging from the Force Friday event for Star Wars! http://t.co/cvI9trQsMo
641257894600577024	star wars	1	I was about to say, UK better not get Star Wars a week early. But they aren't. 17th is thursday. We get mad shows on Thursday's now anyways!
641258012158525440	star wars	1	Last Friday was #ForceFriday and this Wednesday the "Journey to Star Wars: The Force Awakens" continues with... http://t.co/wGxcpgdaUs
641263243827224576	star wars	1	Star Wars to come to UK a day early - so its countdown from 100 days today!  https://t.co/IOJCRBpG6Y
641268074797236229	star wars	2	Whenever I'm thinking about negative bs...I remember Star Wars Episode 7 comes out in December...lol we just gotta make till Christmas dawg
641268234482618368	star wars	2	Big week in the House of Flo: 1st day of Kindergarten, 1st day of preschool, son turns 6 &amp; gets to watch Star Wars, &amp; a Birthday party!
641273037040525312	star wars	1	@RavensburgerPC #competition for a chance to #win new Star Wars episode 7 Puzzle just RT&amp;FLW ends Tuesday 08/09/15 6pm #ForceFriday
641277159290613760	star wars	1	The fact that ROWYSO started on Star Wars day May the 4th be with you, wherever you are #ROWYSOrememberallthememories http://t.co/IDONGOnHd7
641294071328190464	star wars	2	I need somebody to have a Star Wars marathon with before December!
641297149033086977	star wars	1	The new Star Wars film will be released here a day before the US. The Force Awakens is out on the 17th of December. http://t.co/o1YERr7bvS
641298353570074624	star wars	1	Star Wars released a day earlier in the UK,Thursday Dec 17th... Tomorrow,days will be booked off work for this day long remembered.
641302529997991937	star wars	1	@OsoFreshFutbol I think the expectations are so low in Avatar land it may be a sleeper. Star Wars land is going to be tough to do right.
641306217764286464	star wars	2	Letting your professors know not to schedule a final on December 17th and 18th because That's the Star Wars premiere....Yeah, I'm that kid
641308893625352192	star wars	1	#ForceFriday as a whole was pretty disappointing. Not sure who dropped the ball - retailers, Hasbro, or Disney. It's Star Wars! C'mon!
641315202269618176	star wars	1	Toy collectors &amp; Star Wars Fans may the force guide you to my store to find the Droid you are looking for! #BB8 http://t.co/PzqtbxSmYA
641316732846608385	star wars	1	New #StarWars comic out tomorrow: Journey to Star Wars: the Force Awakens: Shattered Empire &amp; Darth Vader
641332062667059200	star wars	1	Disney whips Star Wars fans into frenzy with 'Force Friday' event http://t.co/Fwz9DLOOK9
641346758929285120	star wars	1	@ImBoardWithLife @ChrisBryanGames what Star Wars game released on Force Friday are you most interested in?
641348425867399169	star wars	1	@Podesta1989 btw, did you see that Star Wars is now out on the 17th dec?
641351361079042048	star wars	1	Thursday, September 10th, is Star Wars Reads Day! Check out our display of Star Wars titles on the main floor! http://t.co/pjy3pH18LD
641354519209644033	star wars	-1	@alexkidwell I give zero shits about Star Wars, and I'm only mildly excited by Bond films. Will I be seeing you on RHAP tomorrow?!
641366359960514561	star wars	1	Collector's Corner:  Star Wars Force Friday Special Edition: Let us guide you through the galaxy of Star Wars ... http://t.co/CVzikDSfz1
641369044411658240	star wars	1	can it be December 18th already? I just wanna watch Star Wars: The Force Awakens
641374748388270080	star wars	1	4 yr old who attended Saturday's Star Wars event came in today to tell me he made 4 new friends that day. #childrenslibrarian #lovemyjob
641388572805828608	star wars	1	December 16 &amp; 17 will be the best two consecutive days ever. NXT Takeover live in London and then Star Wars
641397972731740160	star wars	1	there's not really anyone I know irl that gets passionate enough about Star Wars I need to find new friends before dec 18th
641411277118509056	star wars	1	Finishing Jurassic park for like the 100th time tomorrow. Film class is gonna have a lot of reruns for me. All the batman films, Star Wars..
641411331699027968	star wars	0	"Did you know Star Wars is coming out with a new movie in December?!?!" - third grade boy
641413877121445888	star wars	1	@Pillownaut 1978. I missed Star Wars and Saturday Night Fever but made it in time for Grease, so there's that.
641414501326266368	star wars	1	Who wants to go see Star Wars ep 7 with me in December?
641418485952745473	star wars	0	Why is it the Imperial March from Star Wars is playing im my head while I think about a new episode of #inkmaster tonight?? Lol
641420654244315136	star wars	1	I have a Star Wars themed birthday party this Saturday. But here's the downside..
641424954131632128	star wars	1	When we go over expectations, I make it fun with Star Wars-- the Jedi Code of Conduct. http://t.co/67J9CcUea5 #sdu46
641443222317744129	star wars	1	Just discovered the complete first season of Star Wars rebels is available for free On Demand. Tomorrow's work day just got AWESOME.
641445550911414272	star wars	0	@TOPPSMIKE I also cross trade for huddle and bunt. I may quit Star Wars and want to cross trade. Don't want to be suspended again. Thoughts?
641471359801946112	star wars	1	Can December 17th get here any faster? I want to watch Star Wars already
641475013250428932	star wars	1	@rebelrealcanon Nothing wrong with that. I was in 4th grade when Episode I was released. I'd seen the OT before, but TPM is my Star Wars!
641497394962694144	star wars	1	UK release of Star Wars Episode VII: The Force Awakens to be a day earlier than expected (Dec 17) http://t.co/ImqpET9gWd
641514458666418176	star wars	1	Now the UK release of Star Wars: The Force Awakened has been brought forward to our 10th wedding anniversary, my wife might take the hint?
641537857363030016	star wars	2	There is no perhaps when it comes to Star Wars! You MUST! May the power of the force compel you to do so! https://t.co/RmcfH2TmqF
641537975675961344	star wars	1	Awaken the Force with these Star Wars themed gifts. Like them you may. http://t.co/70No1HsyqN
641571615956992000	star wars	1	My morning alarm is the Imperial March from Star Wars.  The feelings of dread act just like coffee.
641575077713195009	star wars	1	I want to have a Star Wars party for my 21st
641583723192958976	star wars	1	the UK is getting Star Wars 1 day earlier! I might have to take the 17th of December off work
641601508723793920	star wars	0	The release date for Star Wars: The Force Awakens in the UK has been moved to a day earlier than originally advertised on December 17.
641608087124602880	star wars	1	Daily Video: NYC Press Event with COVERGIRL and STAR WARS: May the force be with you. I a... http://t.co/EHOuC86eDA via @audreymcclellan
641614426752348160	star wars	1	It's Wednesday! Best week in a long time. Batman, Harley, Star Wars, Saga. Ant Man toys, TONS more. Love it!! http://t.co/x62ZNgqVV0
641630842729680896	star wars	1	Result in my 1st 2 packets of the Star Wars trading cards collection. The dream team in foils! #Han #Chewie http://t.co/NmNcMCAo3x
641631867461050368	star wars	0	@BitterOldJoe it gave the impression the whole thing is a beery deconstruction of Star Wars for adult edgelords. I may read it anyway
632621591004733440	sting	1	And the show goes on! Scorpions' Sting at 3 p.m. Come down; the sun is even peeking through.
633013702308921344	sting	1	He's still wrong about Sting :) https://t.co/SgqnnXStdZ
633983362068283392	sting	1	Sting will interfere and cost Undertaker the match this sunday. Or, it's possible we could see the return of the masked Kane. #SummerSlam
634188936420675584	sting	1	Sting defeat the @GoderichGrizz 9-4 ... On to fullarton tomorrow night to face the @FullartonAs
634329596184301569	sting	1	Ich habe ein @YouTube-Video positiv bewertet: http://t.co/4njhci2kuC Sting saves Randy Orton from the Authority: WWE Raw, March 16,
634359833655951360	sting	1	@AnsoniiSan thanks brother I feel the same she's a fighter! She loves Sting so I'm going to ask him to sign a card for her Saturday lol
634371514385625088	sting	1	Preaching theme this Sunday: David &amp; Bathsheba -- with band doing cover of Sting's "Every Breath U Take (I'll be watching U)" #yeahbaby
634549048217849856	sting	1	Retweet/Favorite if you want to see Masked Kane, Sting and The Rock return this Sunday at #SummerSlam! #WWEFamily http://t.co/coY9ouWlMj
635072444190064640	sting	2	Sting's in Brooklyn. Sunday night, it's happening. IT'S HAPPENING! #SummerSlam
635302554855829504	sting	0	@JGoldLabel Doubt it. Rumor has it Kane may attack Lesnae because Lesnar "Put him out" Sting shows up sets up Taker vs Sting Mania 32
635419747664961536	sting	1	[150823 Moo Party] Mamamoo sang Sting with live piano 1st then back to MR. Pictures/fanarts/messages from MooMoos were shown on the screen.
635578493267505152	sting	0	@TheDoctorIsntIn Interference seems a foregone conclusion to set up a 3rd match at WM...unless Sting shows up tonight and screws Taker.
635653323333443584	sting	1	If Sting is on RAW tomorrow then there is no doubt he will confront The Undertaker to build towards a match at WrestleMania.
635654033106014209	sting	1	@lentzadam533 yea definitely but I just saw a report that Sting is coming to RAW tomorrow and Taker going be at raw could be interesting
635657174216273920	sting	1	Rumor has it that Sting will appear on #RAW tomorrow night.
635672621175148544	sting	1	@Danielmmafan Sting could always have another match before. I just read hes gonna be on Raw tomorrow.
635679349497307136	sting	1	Sting will be on RAW tomorrow though so that should set up the taker/Sting match
635689839162171393	sting	0	PWInsider reports that several sources indicate Sting flew back to New York City tonight, which could mean he appears at RAW tomorrow night.
635901190228836352	sting	0	@ShadouDoragon @HolyWhiteDragon @IronRockSaint --instead responded to Sting's statement. "Hai, Sting-san! May the guild with more--
635916924011028481	sting	0	"Sting may be apppearing tonight" how many times have we heard that in the last 2 months? I'll believe it when I hear the crows.  #Raw
635926759976869888	sting	1	@FredRichani If you wanna do Rock vs Brock and Taker vs Sting at wm 32. Survivor Series on his 25th anniversary would be the place to end it
635932391429799937	sting	1	Rumor Roundup (Aug. 24, 2015): Raw tonight, WrestleMania, Sting return, Divas Revolution, more! http://t.co/VRDROEKt0E via @cagesideseats.
635952888557268993	sting	2	Looking forward to Monday Night Raw, I have a feeling we'll be seeing Ric Flair in the ring with Sting tonight! #WWERaw #WCW
636013828250202112	sting	2	And it all ends,  with Sting! Monday Night Raw, was absolutely, WAY more better, then Summerslam. #StingVsRollins  #RawBrooklyn
636014034366660608	sting	2	That was one of the best Monday Night Raw shows I've seen in a while, finishing off with Sting! Could we see #RollinsvsSting
636014397698232320	sting	1	Including his TNA title wins, Sting is a 14-time World Champion. Beating Seth would tie him with Cena for 2nd of all time. @wwe #raw
636014918093930496	sting	2	great RAW tonight...1st the Dudley Boys and then to end with Sting!!!   #WWERaw #WWE
